ID or #		Start	End	Type	Contig
utr_Tb927.10.2080:mRNA_1		543884	544143	complete	NODE_250_length_20381_cov_13.548365:1232-973
Tb927.3.2240		582246	583460	complete	NODE_22_length_140885_cov_11.590790:53673-52459
Tb927.3.2240:mRNA		582246	583460	complete	NODE_22_length_140885_cov_11.590790:53673-52459
exon_Tb927.3.2240-E1		582246	583460	complete	NODE_22_length_140885_cov_11.590790:53673-52459
Tb927.3.2240:mRNA-p1-CDS1		582246	583445	complete	NODE_22_length_140885_cov_11.590790:53673-52474
utr_Tb927.3.2240:mRNA_1		583446	583460	complete	NODE_22_length_140885_cov_11.590790:52473-52459
Tb927.11.4510		1304917	1310816	complete	NODE_42_length_110831_cov_11.309190:60127-54228
Tb927.11.4510:mRNA		1304917	1310816	complete	NODE_42_length_110831_cov_11.309190:60127-54228
exon_Tb927.11.4510-E1		1304917	1310816	complete	NODE_42_length_110831_cov_11.309190:60127-54228
Tb927.11.4510:mRNA-p1-CDS1		1304963	1310332	complete	NODE_42_length_110831_cov_11.309190:60081-54712
utr_Tb927.11.4510:mRNA_1		1304917	1304962	complete	NODE_42_length_110831_cov_11.309190:60127-60082
utr_Tb927.11.4510:mRNA_2		1310333	1310816	complete	NODE_42_length_110831_cov_11.309190:54711-54228
Tb927.5.4370		1356477	1357010	complete	NODE_51_length_93510_cov_11.243961:34231-33698
Tb927.5.4370:mRNA		1356477	1357010	complete	NODE_51_length_93510_cov_11.243961:34231-33698
exon_Tb927.5.4370-E1		1356477	1357010	complete	NODE_51_length_93510_cov_11.243961:34231-33698
Tb927.5.4370:mRNA-p1-CDS1		1356634	1357008	complete	NODE_51_length_93510_cov_11.243961:34074-33700
utr_Tb927.5.4370:mRNA_1		1356477	1356633	complete	NODE_51_length_93510_cov_11.243961:34231-34075
utr_Tb927.5.4370:mRNA_2		1357009	1357010	complete	NODE_51_length_93510_cov_11.243961:33699-33698
Tb927.5.4980		1560053	1561539	complete	NODE_886_length_5800_cov_9.077931:588-2074
Tb927.5.4980:pseudogenic_transcript		1560053	1561539	complete	NODE_886_length_5800_cov_9.077931:588-2074
exon_Tb927.5.4980-E1		1560053	1561539	complete	NODE_886_length_5800_cov_9.077931:588-2074
Tb927.5.4980:pseudogenic_transcript-p1-CDS1		1560055	1561539	complete	NODE_886_length_5800_cov_9.077931:590-2074
utr_Tb927.5.4980:pseudogenic_transcript_1		1560053	1560054	complete	NODE_886_length_5800_cov_9.077931:588-589
Tb927.5.5690		1798985	1801143	partial	NODE_7118_length_658_cov_4.913941:658-1
Tb927.5.5690.1		1798985	1801143	partial	NODE_7118_length_658_cov_4.913941:658-1
exon_Tb927.5.5690-E1		1798985	1801143	partial	NODE_7118_length_658_cov_4.913941:658-1
Tb927.5.5690.1-p1-CDS1		1799703	1801142	partial	NODE_7118_length_658_cov_4.913941:658-1
Tb927.11.10830		2896416	2896898	complete	NODE_1_length_313583_cov_12.867365:255053-255535
Tb927.11.10830:mRNA		2896416	2896898	complete	NODE_1_length_313583_cov_12.867365:255053-255535
exon_Tb927.11.10830-E1		2896416	2896898	complete	NODE_1_length_313583_cov_12.867365:255053-255535
Tb927.11.10830:mRNA-p1-CDS1		2896416	2896898	complete	NODE_1_length_313583_cov_12.867365:255053-255535
Tb927.8.480		135693	137806	partial	NODE_3505_length_1443_cov_14.360176:810-1,NODE_9037_length_528_cov_8.263858:528-1,NODE_9044_length_528_cov_5.525499:528-1,NODE_5364_length_894_cov_8.401469:1-646
Tb927.8.480:mRNA		135693	137806	partial	NODE_3505_length_1443_cov_14.360176:810-1,NODE_9037_length_528_cov_8.263858:528-1,NODE_9044_length_528_cov_5.525499:528-1,NODE_5364_length_894_cov_8.401469:1-646
exon_Tb927.8.480-E1		135693	137806	partial	NODE_3505_length_1443_cov_14.360176:810-1,NODE_9037_length_528_cov_8.263858:528-1,NODE_9044_length_528_cov_5.525499:528-1,NODE_5364_length_894_cov_8.401469:1-646
Tb927.8.480:mRNA-p1-CDS1		135693	136691	partial	NODE_3505_length_1443_cov_14.360176:810-1,NODE_9037_length_528_cov_8.263858:528-257,NODE_9044_length_528_cov_5.525499:528-257
utr_Tb927.8.480:mRNA_1		136692	137806	partial	NODE_9037_length_528_cov_8.263858:256-1,NODE_9044_length_528_cov_5.525499:256-1,NODE_5364_length_894_cov_8.401469:1-646
Tb927.3.1910		497029	503599	complete	NODE_22_length_140885_cov_11.590790:138890-132320
Tb927.3.1910:mRNA		497029	503599	complete	NODE_22_length_140885_cov_11.590790:138890-132320
exon_Tb927.3.1910-E1		497029	503599	complete	NODE_22_length_140885_cov_11.590790:138890-132320
Tb927.3.1910:mRNA-p1-CDS1		500960	502735	complete	NODE_22_length_140885_cov_11.590790:134959-133184
utr_Tb927.3.1910:mRNA_1		497029	500959	complete	NODE_22_length_140885_cov_11.590790:138890-134960
utr_Tb927.3.1910:mRNA_2		502736	503599	complete	NODE_22_length_140885_cov_11.590790:133183-132320
Tb927.11.8420		2359184	2359742	complete	NODE_205_length_27023_cov_11.564574:8251-8809
Tb927.11.8420:mRNA		2359184	2359742	complete	NODE_205_length_27023_cov_11.564574:8251-8809
exon_Tb927.11.8420-E1		2359184	2359742	complete	NODE_205_length_27023_cov_11.564574:8251-8809
Tb927.11.8420:mRNA-p1-CDS1		2359344	2359742	complete	NODE_205_length_27023_cov_11.564574:8411-8809
utr_Tb927.11.8420:mRNA_1		2359184	2359343	complete	NODE_205_length_27023_cov_11.564574:8251-8410
Tb09_tRNA_Gly_1		2087749	2087819	complete	NODE_60_length_85605_cov_11.546605:83467-83397
Tb09_tRNA_Gly_1:tRNA		2087749	2087819	complete	NODE_60_length_85605_cov_11.546605:83467-83397
exon_Tb09_tRNA_Gly_1-E1		2087749	2087819	complete	NODE_60_length_85605_cov_11.546605:83467-83397
Tb927.1.380		144595	146629	partial	NODE_5327_length_899_cov_34.068127:1-899
Tb927.1.380:mRNA		144595	146629	partial	NODE_5327_length_899_cov_34.068127:1-899
exon_Tb927.1.380-E1		144595	146629	partial	NODE_5327_length_899_cov_34.068127:1-899
Tb927.1.380:mRNA-p1-CDS1		144726	145151	partial	NODE_5327_length_899_cov_34.068127:1-254
utr_Tb927.1.380:mRNA_2		145152	146629	partial	NODE_5327_length_899_cov_34.068127:255-899
Tb927.5.5490		1724309	1725643	partial	NODE_651_length_7633_cov_15.822657:766-1247,NODE_5984_length_793_cov_7.465084:1-417,NODE_4025_length_1222_cov_5.690830:1222-164
Tb927.5.5490.1		1724309	1725643	partial	NODE_651_length_7633_cov_15.822657:766-1247,NODE_5984_length_793_cov_7.465084:1-417,NODE_4025_length_1222_cov_5.690830:1222-164
exon_Tb927.5.5490-E1		1724309	1725643	partial	NODE_651_length_7633_cov_15.822657:766-1247,NODE_5984_length_793_cov_7.465084:1-417,NODE_4025_length_1222_cov_5.690830:1222-164
Tb927.5.5490.1-p1-CDS1		1724309	1725643	partial	NODE_651_length_7633_cov_15.822657:766-1247,NODE_5984_length_793_cov_7.465084:1-417,NODE_4025_length_1222_cov_5.690830:1222-164
Tb8.NT.97		1795248	1795471	complete	NODE_6_length_248609_cov_11.448771:97004-96781
Tb8.NT.97:ncRNA		1795248	1795471	complete	NODE_6_length_248609_cov_11.448771:97004-96781
exon_Tb8.NT.97-E1		1795248	1795471	complete	NODE_6_length_248609_cov_11.448771:97004-96781
Tb927.9.7700		1260265	1262976	complete	NODE_59_length_86478_cov_11.458907:47796-45085
Tb927.9.7700:mRNA		1260265	1262976	complete	NODE_59_length_86478_cov_11.458907:47796-45085
exon_Tb927.9.7700-E1		1260265	1262976	complete	NODE_59_length_86478_cov_11.458907:47796-45085
Tb927.9.7700:mRNA-p1-CDS1		1260340	1262802	complete	NODE_59_length_86478_cov_11.458907:47721-45259
utr_Tb927.9.7700:mRNA_1		1260265	1260339	complete	NODE_59_length_86478_cov_11.458907:47796-47722
utr_Tb927.9.7700:mRNA_2		1262803	1262976	complete	NODE_59_length_86478_cov_11.458907:45258-45085
Tb08.27P2.720		144082	145546	partial	NODE_2782_length_1956_cov_6.298031:1058-1160,NODE_278_length_17792_cov_6.445724:6915-7391
Tb08.27P2.720:pseudogenic_transcript		144082	145546	partial	NODE_2782_length_1956_cov_6.298031:1058-1160,NODE_278_length_17792_cov_6.445724:6915-7391
exon_Tb08.27P2.720-E1		144122	145546	partial	NODE_2782_length_1956_cov_6.298031:1058-1160,NODE_278_length_17792_cov_6.445724:6915-7391
Tb08.27P2.720:pseudogenic_transcript-p1-CDS1		144122	145546	partial	NODE_2782_length_1956_cov_6.298031:1058-1160,NODE_278_length_17792_cov_6.445724:6915-7391
Tb927.5.130		14812	15868	complete	NODE_656_length_7546_cov_6.569152:3078-2022
Tb927.5.130:mRNA		14812	15868	complete	NODE_656_length_7546_cov_6.569152:3078-2022
exon_Tb927.5.130-E1		14812	15868	complete	NODE_656_length_7546_cov_6.569152:3078-2022
Tb927.5.130:mRNA-p1-CDS1		14812	15837	complete	NODE_656_length_7546_cov_6.569152:3078-2053
utr_Tb927.5.130:mRNA_1		15838	15868	complete	NODE_656_length_7546_cov_6.569152:2052-2022
Tb927.10.10340		2540513	2544047	complete	NODE_301_length_16447_cov_12.463042:7692-11226
Tb927.10.10340:mRNA		2540513	2544047	complete	NODE_301_length_16447_cov_12.463042:7692-11226
exon_Tb927.10.10340-E1		2540513	2544047	complete	NODE_301_length_16447_cov_12.463042:7692-11226
Tb927.10.10340:mRNA-p1-CDS1		2540513	2544040	complete	NODE_301_length_16447_cov_12.463042:7692-11219
utr_Tb927.10.10340:mRNA_1		2544041	2544047	complete	NODE_301_length_16447_cov_12.463042:11220-11226
Tb927.4.2020		507952	509511	complete	NODE_164_length_36894_cov_11.372926:26130-27689
Tb927.4.2020:mRNA		507952	509511	complete	NODE_164_length_36894_cov_11.372926:26130-27689
exon_Tb927.4.2020-E1		507952	509511	complete	NODE_164_length_36894_cov_11.372926:26130-27689
Tb927.4.2020:mRNA-p1-CDS1		508176	509456	complete	NODE_164_length_36894_cov_11.372926:26354-27634
utr_Tb927.4.2020:mRNA_1		507952	508175	complete	NODE_164_length_36894_cov_11.372926:26130-26353
utr_Tb927.4.2020:mRNA_2		509457	509511	complete	NODE_164_length_36894_cov_11.372926:27635-27689
Tb927.7.5850		1576252	1578514	complete	NODE_202_length_27591_cov_11.040052:14037-11775
Tb927.7.5850:mRNA		1576252	1578514	complete	NODE_202_length_27591_cov_11.040052:14037-11775
exon_Tb927.7.5850-E1		1576252	1578514	complete	NODE_202_length_27591_cov_11.040052:14037-11775
Tb927.7.5850:mRNA-p1-CDS1		1576640	1578514	complete	NODE_202_length_27591_cov_11.040052:13649-11775
utr_Tb927.7.5850:mRNA_1		1576252	1576639	complete	NODE_202_length_27591_cov_11.040052:14037-13650
Tb927.10.9290		2300466	2302000	complete	NODE_2_length_309959_cov_11.774340:137654-136120
Tb927.10.9290:mRNA		2300466	2302000	complete	NODE_2_length_309959_cov_11.774340:137654-136120
exon_Tb927.10.9290-E1		2300466	2302000	complete	NODE_2_length_309959_cov_11.774340:137654-136120
Tb927.10.9290:mRNA-p1-CDS1		2300565	2301647	complete	NODE_2_length_309959_cov_11.774340:137555-136473
utr_Tb927.10.9290:mRNA_1		2300466	2300564	complete	NODE_2_length_309959_cov_11.774340:137654-137556
utr_Tb927.10.9290:mRNA_2		2301648	2302000	complete	NODE_2_length_309959_cov_11.774340:136472-136120
Tb927.10.3210		831422	833190	complete	NODE_20_length_153530_cov_11.105987:122685-120917
Tb927.10.3210:mRNA		831422	833190	complete	NODE_20_length_153530_cov_11.105987:122685-120917
exon_Tb927.10.3210-E1		831422	833190	complete	NODE_20_length_153530_cov_11.105987:122685-120917
Tb927.10.3210:mRNA-p1-CDS1		831505	833190	complete	NODE_20_length_153530_cov_11.105987:122602-120917
utr_Tb927.10.3210:mRNA_1		831422	831504	complete	NODE_20_length_153530_cov_11.105987:122685-122603
Tb927.6.2150		684152	685809	complete	NODE_168_length_36280_cov_10.785432:32891-34548
Tb927.6.2150:mRNA		684152	685809	complete	NODE_168_length_36280_cov_10.785432:32891-34548
exon_Tb927.6.2150-E1		684152	685809	complete	NODE_168_length_36280_cov_10.785432:32891-34548
Tb927.6.2150:mRNA-p1-CDS1		684152	685795	complete	NODE_168_length_36280_cov_10.785432:32891-34534
utr_Tb927.6.2150:mRNA_1		685796	685809	complete	NODE_168_length_36280_cov_10.785432:34535-34548
Tb927.9.2220		494576	496957	partial	NODE_165_length_36870_cov_11.237817:16654-16518,NODE_165_length_36870_cov_11.237817:16417-14066
Tb927.9.2220:mRNA		494576	496957	partial	NODE_165_length_36870_cov_11.237817:16654-16518,NODE_165_length_36870_cov_11.237817:16417-14066
exon_Tb927.9.2220-E1		494576	496957	partial	NODE_165_length_36870_cov_11.237817:16654-16518,NODE_165_length_36870_cov_11.237817:16417-14066
Tb927.9.2220:mRNA-p1-CDS1		494576	496810	partial	NODE_165_length_36870_cov_11.237817:16654-16518,NODE_165_length_36870_cov_11.237817:16417-14213
utr_Tb927.9.2220:mRNA_1		496811	496957	complete	NODE_165_length_36870_cov_11.237817:14212-14066
Tb927.11.14140		3746455	3748363	complete	NODE_155_length_38581_cov_10.421021:37060-35152
Tb927.11.14140:mRNA		3746455	3748363	complete	NODE_155_length_38581_cov_10.421021:37060-35152
exon_Tb927.11.14140-E1		3746455	3748363	complete	NODE_155_length_38581_cov_10.421021:37060-35152
Tb927.11.14140:mRNA-p1-CDS1		3746618	3747772	complete	NODE_155_length_38581_cov_10.421021:36897-35743
utr_Tb927.11.14140:mRNA_1		3746455	3746617	complete	NODE_155_length_38581_cov_10.421021:37060-36898
utr_Tb927.11.14140:mRNA_2		3747773	3748363	complete	NODE_155_length_38581_cov_10.421021:35742-35152
Tb927.3.3140		809043	809555	complete	NODE_13_length_177202_cov_11.791746:167553-168065
Tb927.3.3140:mRNA		809043	809555	complete	NODE_13_length_177202_cov_11.791746:167553-168065
exon_Tb927.3.3140-E1		809043	809555	complete	NODE_13_length_177202_cov_11.791746:167553-168065
Tb927.3.3140:mRNA-p1-CDS1		809070	809465	complete	NODE_13_length_177202_cov_11.791746:167580-167975
utr_Tb927.3.3140:mRNA_1		809043	809069	complete	NODE_13_length_177202_cov_11.791746:167553-167579
utr_Tb927.3.3140:mRNA_2		809466	809555	complete	NODE_13_length_177202_cov_11.791746:167976-168065
Tb927.9.1070		273463	275014	partial	NODE_3540_length_1427_cov_7.629630:685-62,NODE_1595_length_3490_cov_8.829476:2752-2237,NODE_9659_length_501_cov_4.599057:273-120,NODE_9659_length_501_cov_4.599057:113-1,NODE_1595_length_3490_cov_8.829476:1693-1201
Tb927.9.1070:pseudogenic_transcript		273463	275014	partial	NODE_3540_length_1427_cov_7.629630:685-62,NODE_1595_length_3490_cov_8.829476:2752-2237,NODE_9659_length_501_cov_4.599057:273-120,NODE_9659_length_501_cov_4.599057:113-1,NODE_1595_length_3490_cov_8.829476:1693-1201
exon_Tb927.9.1070-E1		273463	275014	partial	NODE_3540_length_1427_cov_7.629630:685-62,NODE_1595_length_3490_cov_8.829476:2752-2237,NODE_9659_length_501_cov_4.599057:273-120,NODE_9659_length_501_cov_4.599057:113-1,NODE_1595_length_3490_cov_8.829476:1693-1201
Tb927.9.1070:pseudogenic_transcript-p1-CDS1		273527	275014	partial	NODE_3540_length_1427_cov_7.629630:621-62,NODE_1595_length_3490_cov_8.829476:2688-2237,NODE_9659_length_501_cov_4.599057:273-120,NODE_9659_length_501_cov_4.599057:113-1,NODE_1595_length_3490_cov_8.829476:1693-1201
utr_Tb927.9.1070:pseudogenic_transcript_1		273463	273526	complete	NODE_1595_length_3490_cov_8.829476:2752-2689
Tb927.10.6410		1619510	1623285	complete	NODE_390_length_12512_cov_10.877443:12143-8368
Tb927.10.6410:mRNA		1619510	1623285	complete	NODE_390_length_12512_cov_10.877443:12143-8368
exon_Tb927.10.6410-E1		1619510	1623285	complete	NODE_390_length_12512_cov_10.877443:12143-8368
Tb927.10.6410:mRNA-p1-CDS1		1620222	1623215	complete	NODE_390_length_12512_cov_10.877443:11431-8438
utr_Tb927.10.6410:mRNA_1		1619510	1620221	complete	NODE_390_length_12512_cov_10.877443:12143-11432
utr_Tb927.10.6410:mRNA_2		1623216	1623285	complete	NODE_390_length_12512_cov_10.877443:8437-8368
Tb927.2.3620		646502	649139	complete	NODE_118_length_52085_cov_11.077180:44783-42146
Tb927.2.3620:mRNA		646502	649139	complete	NODE_118_length_52085_cov_11.077180:44783-42146
exon_Tb927.2.3620-E1		646502	649139	complete	NODE_118_length_52085_cov_11.077180:44783-42146
Tb927.2.3620:mRNA-p1-CDS1		646502	648919	complete	NODE_118_length_52085_cov_11.077180:44783-42366
utr_Tb927.2.3620:mRNA_1		648920	649139	complete	NODE_118_length_52085_cov_11.077180:42365-42146
Tb927.11.1250		363883	366543	complete	NODE_41_length_111163_cov_11.677502:30821-33481
Tb927.11.1250:mRNA		363883	366543	complete	NODE_41_length_111163_cov_11.677502:30821-33481
exon_Tb927.11.1250-E1		363883	366543	complete	NODE_41_length_111163_cov_11.677502:30821-33481
Tb927.11.1250:mRNA-p1-CDS1		363919	366543	complete	NODE_41_length_111163_cov_11.677502:30857-33481
utr_Tb927.11.1250:mRNA_1		363883	363918	complete	NODE_41_length_111163_cov_11.677502:30821-30856
Tb927.4.130		13081	16569	partial	NODE_4610_length_1052_cov_19.297436:1052-1,NODE_2293_length_2414_cov_103.356012:1-1841,NODE_7281_length_644_cov_8.292769:1-644
Tb927.4.130:pseudogenic_transcript		13081	16569	partial	NODE_4610_length_1052_cov_19.297436:1052-1,NODE_2293_length_2414_cov_103.356012:1-1841,NODE_7281_length_644_cov_8.292769:1-644
exon_Tb927.4.130-E1		13081	16569	partial	NODE_4610_length_1052_cov_19.297436:1052-1,NODE_2293_length_2414_cov_103.356012:1-1841,NODE_7281_length_644_cov_8.292769:1-644
Tb927.4.130:pseudogenic_transcript-p1-CDS1		13666	16569	partial	NODE_4610_length_1052_cov_19.297436:1052-1,NODE_2293_length_2414_cov_103.356012:1-1841,NODE_7281_length_644_cov_8.292769:1-644
Tb927.5.1100		415318	417451	complete	NODE_138_length_46017_cov_11.392229:4143-2010
Tb927.5.1100:mRNA		415318	417451	complete	NODE_138_length_46017_cov_11.392229:4143-2010
exon_Tb927.5.1100-E1		415318	417451	complete	NODE_138_length_46017_cov_11.392229:4143-2010
Tb927.5.1100:mRNA-p1-CDS1		415484	417451	complete	NODE_138_length_46017_cov_11.392229:3977-2010
utr_Tb927.5.1100:mRNA_1		415318	415483	complete	NODE_138_length_46017_cov_11.392229:4143-3978
Tb927.7.5800		1568307	1569432	complete	NODE_202_length_27591_cov_11.040052:21982-20857
Tb927.7.5800:mRNA		1568307	1569432	complete	NODE_202_length_27591_cov_11.040052:21982-20857
exon_Tb927.7.5800-E1		1568307	1569432	complete	NODE_202_length_27591_cov_11.040052:21982-20857
Tb927.7.5800:mRNA-p1-CDS1		1568770	1569432	complete	NODE_202_length_27591_cov_11.040052:21519-20857
utr_Tb927.7.5800:mRNA_1		1568307	1568769	complete	NODE_202_length_27591_cov_11.040052:21982-21520
Tb927.9.6910		1130226	1130737	complete	NODE_189_length_31082_cov_11.431753:7822-8333
Tb927.9.6910:mRNA		1130226	1130737	complete	NODE_189_length_31082_cov_11.431753:7822-8333
exon_Tb927.9.6910-E1		1130226	1130737	complete	NODE_189_length_31082_cov_11.431753:7822-8333
Tb927.9.6910:mRNA-p1-CDS1		1130249	1130737	complete	NODE_189_length_31082_cov_11.431753:7845-8333
utr_Tb927.9.6910:mRNA_1		1130226	1130248	complete	NODE_189_length_31082_cov_11.431753:7822-7844
Tb11.NT.73		1703554	1703972	complete	NODE_8_length_216678_cov_11.674568:19066-19484
Tb11.NT.73:ncRNA		1703554	1703972	complete	NODE_8_length_216678_cov_11.674568:19066-19484
exon_Tb11.NT.73-E1		1703554	1703972	complete	NODE_8_length_216678_cov_11.674568:19066-19484
Tb927.10.10830		2630233	2631537	partial	NODE_295_length_16892_cov_11.478739:13066-11915,NODE_295_length_16892_cov_11.478739:11814-11589
Tb927.10.10830:mRNA		2630233	2631537	partial	NODE_295_length_16892_cov_11.478739:13066-11915,NODE_295_length_16892_cov_11.478739:11814-11589
exon_Tb927.10.10830-E1		2630233	2631537	partial	NODE_295_length_16892_cov_11.478739:13066-11915,NODE_295_length_16892_cov_11.478739:11814-11589
Tb927.10.10830:mRNA-p1-CDS1		2630504	2631466	partial	NODE_295_length_16892_cov_11.478739:12795-11915,NODE_295_length_16892_cov_11.478739:11814-11660
utr_Tb927.10.10830:mRNA_1		2630233	2630503	complete	NODE_295_length_16892_cov_11.478739:13066-12796
utr_Tb927.10.10830:mRNA_2		2631467	2631537	complete	NODE_295_length_16892_cov_11.478739:11659-11589
Tb927.6.1920		633100	636397	partial	NODE_188_length_32410_cov_10.712368:18761-17643,NODE_188_length_32410_cov_10.712368:17542-15306
Tb927.6.1920:mRNA		633100	636397	partial	NODE_188_length_32410_cov_10.712368:18761-17643,NODE_188_length_32410_cov_10.712368:17542-15306
exon_Tb927.6.1920-E1		633100	636397	partial	NODE_188_length_32410_cov_10.712368:18761-17643,NODE_188_length_32410_cov_10.712368:17542-15306
Tb927.6.1920:mRNA-p1-CDS1		635176	636348	complete	NODE_188_length_32410_cov_10.712368:16527-15355
utr_Tb927.6.1920:mRNA_1		633100	635175	partial	NODE_188_length_32410_cov_10.712368:18761-17643,NODE_188_length_32410_cov_10.712368:17542-16528
utr_Tb927.6.1920:mRNA_2		636349	636397	complete	NODE_188_length_32410_cov_10.712368:15354-15306
Tb927.4.4970		1363604	1365677	partial	NODE_2321_length_2377_cov_9.940435:1091-1,NODE_4880_length_999_cov_24.182213:1-995,NODE_4232_length_1141_cov_9.093045:1141-999
Tb927.4.4970:mRNA		1363604	1365677	partial	NODE_2321_length_2377_cov_9.940435:1091-1,NODE_4880_length_999_cov_24.182213:1-995,NODE_4232_length_1141_cov_9.093045:1141-999
exon_Tb927.4.4970-E1		1363604	1365677	partial	NODE_2321_length_2377_cov_9.940435:1091-1,NODE_4880_length_999_cov_24.182213:1-995,NODE_4232_length_1141_cov_9.093045:1141-999
Tb927.4.4970:mRNA-p1-CDS1		1364481	1365464	partial	NODE_2321_length_2377_cov_9.940435:214-1,NODE_4880_length_999_cov_24.182213:1-852
utr_Tb927.4.4970:mRNA_1		1363604	1364480	complete	NODE_2321_length_2377_cov_9.940435:1091-215
utr_Tb927.4.4970:mRNA_2		1365465	1365677	partial	NODE_4880_length_999_cov_24.182213:853-995,NODE_4232_length_1141_cov_9.093045:1141-999
Tb927.5.2210		754327	755818	complete	NODE_1478_length_3730_cov_23.241445:491-1982
Tb927.5.2210:mRNA		754327	755818	complete	NODE_1478_length_3730_cov_23.241445:491-1982
exon_Tb927.5.2210-E1		754327	755818	complete	NODE_1478_length_3730_cov_23.241445:491-1982
Tb927.5.2210:mRNA-p1-CDS1		754388	755818	complete	NODE_1478_length_3730_cov_23.241445:552-1982
utr_Tb927.5.2210:mRNA_1		754327	754387	complete	NODE_1478_length_3730_cov_23.241445:491-551
Tb927.11.18540		5108933	5109799	partial	NODE_494_length_9616_cov_7.609183:2208-2694,NODE_494_length_9616_cov_7.609183:2789-3075,NODE_1605_length_3470_cov_7.181256:2786-3072
Tb927.11.18540.1		5108933	5109799	partial	NODE_494_length_9616_cov_7.609183:2208-2694,NODE_494_length_9616_cov_7.609183:2789-3075,NODE_1605_length_3470_cov_7.181256:2786-3072
exon_Tb927.11.18540-E1		5108933	5109799	partial	NODE_494_length_9616_cov_7.609183:2208-2694,NODE_494_length_9616_cov_7.609183:2789-3075,NODE_1605_length_3470_cov_7.181256:2786-3072
Tb927.11.18540.1-p1-CDS1		5108933	5109799	partial	NODE_494_length_9616_cov_7.609183:2208-2694,NODE_494_length_9616_cov_7.609183:2789-3075,NODE_1605_length_3470_cov_7.181256:2786-3072
Tb927.3.2100		552061	554173	complete	NODE_22_length_140885_cov_11.590790:83858-81746
Tb927.3.2100:mRNA		552061	554173	complete	NODE_22_length_140885_cov_11.590790:83858-81746
exon_Tb927.3.2100-E1		552061	554173	complete	NODE_22_length_140885_cov_11.590790:83858-81746
Tb927.3.2100:mRNA-p1-CDS1		553025	553951	complete	NODE_22_length_140885_cov_11.590790:82894-81968
utr_Tb927.3.2100:mRNA_1		552061	553024	complete	NODE_22_length_140885_cov_11.590790:83858-82895
utr_Tb927.3.2100:mRNA_2		553952	554173	complete	NODE_22_length_140885_cov_11.590790:81967-81746
Tb927.10.8790		2172142	2173007	complete	NODE_2_length_309959_cov_11.774340:267231-266366
Tb927.10.8790:mRNA		2172142	2173007	complete	NODE_2_length_309959_cov_11.774340:267231-266366
exon_Tb927.10.8790-E1		2172142	2173007	complete	NODE_2_length_309959_cov_11.774340:267231-266366
Tb927.10.8790:mRNA-p1-CDS1		2172210	2173007	complete	NODE_2_length_309959_cov_11.774340:267163-266366
utr_Tb927.10.8790:mRNA_1		2172142	2172209	complete	NODE_2_length_309959_cov_11.774340:267231-267164
Tb927.7.3350		875281	877135	complete	NODE_7_length_227679_cov_11.402395:6043-7897
Tb927.7.3350.1:mRNA		875281	877135	complete	NODE_7_length_227679_cov_11.402395:6043-7897
Tb927.7.3350.2:mRNA		875281	876122	complete	NODE_7_length_227679_cov_11.402395:6043-6884
exon_Tb927.7.3350-E1		875281	877135	complete	NODE_7_length_227679_cov_11.402395:6043-7897
exon_Tb927.7.3350-E2		875281	876122	complete	NODE_7_length_227679_cov_11.402395:6043-6884
Tb927.7.3350.1:mRNA-p1-CDS1		875281	876354	complete	NODE_7_length_227679_cov_11.402395:6043-7116
Tb927.7.3350.2:mRNA-p1-CDS1		875281	875874	complete	NODE_7_length_227679_cov_11.402395:6043-6636
utr_Tb927.7.3350.2:mRNA_1		875875	876122	complete	NODE_7_length_227679_cov_11.402395:6637-6884
utr_Tb927.7.3350.1:mRNA_1		876355	877135	complete	NODE_7_length_227679_cov_11.402395:7117-7897
Tb927.6.4210		1206154	1208503	complete	NODE_73_length_79587_cov_13.901308:7235-9584
Tb927.6.4210:mRNA		1206154	1208503	complete	NODE_73_length_79587_cov_13.901308:7235-9584
exon_Tb927.6.4210-E1		1206154	1208503	complete	NODE_73_length_79587_cov_13.901308:7235-9584
Tb927.6.4210:mRNA-p1-CDS1		1206538	1208325	complete	NODE_73_length_79587_cov_13.901308:7619-9406
utr_Tb927.6.4210:mRNA_1		1206154	1206537	complete	NODE_73_length_79587_cov_13.901308:7235-7618
utr_Tb927.6.4210:mRNA_2		1208326	1208503	complete	NODE_73_length_79587_cov_13.901308:9407-9584
Tb927.6.5630		1566319	1567839	partial	NODE_2988_length_1782_cov_5.483284:373-607,NODE_1493_length_3680_cov_6.469331:1479-1708
Tb927.6.5630:pseudogenic_transcript		1566319	1567839	partial	NODE_2988_length_1782_cov_5.483284:373-607,NODE_1493_length_3680_cov_6.469331:1479-1708
exon_Tb927.6.5630-E1		1566319	1567839	partial	NODE_2988_length_1782_cov_5.483284:373-607,NODE_1493_length_3680_cov_6.469331:1479-1708
Tb927.6.5630:pseudogenic_transcript-p1-CDS1		1566320	1567798	partial	NODE_2988_length_1782_cov_5.483284:373-607,NODE_1493_length_3680_cov_6.469331:1479-1708
Tb927.3.3020		772495	773519	complete	NODE_13_length_177202_cov_11.791746:130527-131551
Tb927.3.3020:mRNA		772495	773519	complete	NODE_13_length_177202_cov_11.791746:130527-131551
exon_Tb927.3.3020-E1		772495	773519	complete	NODE_13_length_177202_cov_11.791746:130527-131551
Tb927.3.3020:mRNA-p1-CDS1		772495	773475	complete	NODE_13_length_177202_cov_11.791746:130527-131507
utr_Tb927.3.3020:mRNA_1		773476	773519	complete	NODE_13_length_177202_cov_11.791746:131508-131551
