ID or #		Start	End	Type	Contig
Tb10_snRNA_1:snRNA		1887985	1888094	complete	NODE_149_length_42950_cov_10.190726:42586-42477
Tb10_snRNA_1:snRNA:snRNA		1887985	1888094	complete	NODE_149_length_42950_cov_10.190726:42586-42477
exon_Tb10_snRNA_1:snRNA-E1		1887985	1888094	complete	NODE_149_length_42950_cov_10.190726:42586-42477
Tb927.11.5330		1518224	1520959	partial	NODE_3_length_302306_cov_9.971508:136233-138779,NODE_3_length_302306_cov_9.971508:138884-139181
Tb927.11.5330:mRNA		1518224	1520959	partial	NODE_3_length_302306_cov_9.971508:136233-138779,NODE_3_length_302306_cov_9.971508:138884-139181
exon_Tb927.11.5330-E1		1518224	1520959	partial	NODE_3_length_302306_cov_9.971508:136233-138779,NODE_3_length_302306_cov_9.971508:138884-139181
Tb927.11.5330:mRNA-p1-CDS1		1518261	1520573	complete	NODE_3_length_302306_cov_9.971508:136270-138582
utr_Tb927.11.5330:mRNA_1		1518224	1518260	complete	NODE_3_length_302306_cov_9.971508:136233-136269
utr_Tb927.11.5330:mRNA_2		1520574	1520959	partial	NODE_3_length_302306_cov_9.971508:138583-138779,NODE_3_length_302306_cov_9.971508:138884-139181
Tb927.5.610		242180	261859	partial	NODE_113_length_55066_cov_10.035880:4155-1,NODE_7986_length_596_cov_17.919075:596-1,NODE_1364_length_3948_cov_8.675019:817-1,NODE_454_length_9942_cov_5.868120:8899-8333,NODE_2484_length_2201_cov_11.719868:2201-1,NODE_7597_length_626_cov_29.989071:1-626,NODE_7716_length_617_cov_37.816667:1-617,NODE_1026_length_4958_cov_10.076419:4958-1
Tb927.5.610:mRNA		242180	261859	partial	NODE_113_length_55066_cov_10.035880:4155-1,NODE_7986_length_596_cov_17.919075:596-1,NODE_1364_length_3948_cov_8.675019:817-1,NODE_454_length_9942_cov_5.868120:8899-8333,NODE_2484_length_2201_cov_11.719868:2201-1,NODE_7597_length_626_cov_29.989071:1-626,NODE_7716_length_617_cov_37.816667:1-617,NODE_1026_length_4958_cov_10.076419:4958-1
exon_Tb927.5.610-E1		242180	261859	partial	NODE_113_length_55066_cov_10.035880:4155-1,NODE_7986_length_596_cov_17.919075:596-1,NODE_1364_length_3948_cov_8.675019:817-1,NODE_454_length_9942_cov_5.868120:8899-8333,NODE_2484_length_2201_cov_11.719868:2201-1,NODE_7597_length_626_cov_29.989071:1-626,NODE_7716_length_617_cov_37.816667:1-617,NODE_1026_length_4958_cov_10.076419:4958-1
Tb927.5.610:mRNA-p1-CDS1		260524	261810	complete	NODE_1026_length_4958_cov_10.076419:1324-38
utr_Tb927.5.610:mRNA_1		242180	260523	partial	NODE_113_length_55066_cov_10.035880:4155-1,NODE_7986_length_596_cov_17.919075:596-1,NODE_1364_length_3948_cov_8.675019:817-1,NODE_454_length_9942_cov_5.868120:8899-8333,NODE_2484_length_2201_cov_11.719868:2201-1,NODE_7597_length_626_cov_29.989071:1-626,NODE_7716_length_617_cov_37.816667:1-617,NODE_1026_length_4958_cov_10.076419:4958-1325
Tb09.v4.0130		168184	169178	partial	NODE_869_length_5742_cov_6.761695:3796-3941
Tb09.v4.0130:pseudogenic_transcript		168184	169178	partial	NODE_869_length_5742_cov_6.761695:3796-3941
exon_Tb09.v4.0130-E1		169110	169178	complete	NODE_869_length_5742_cov_6.761695:3873-3941
Tb09.v4.0130:pseudogenic_transcript-p1-CDS1		169110	169178	complete	NODE_869_length_5742_cov_6.761695:3873-3941
Tb927.5.2325		785166	786324	complete	NODE_155_length_39934_cov_9.919487:22544-23702
Tb927.5.2325:mRNA		785166	786324	complete	NODE_155_length_39934_cov_9.919487:22544-23702
exon_Tb927.5.2325-E1		785166	786324	complete	NODE_155_length_39934_cov_9.919487:22544-23702
Tb927.5.2325:mRNA-p1-CDS1		785438	785659	complete	NODE_155_length_39934_cov_9.919487:22816-23037
utr_Tb927.5.2325:mRNA_1		785166	785437	complete	NODE_155_length_39934_cov_9.919487:22544-22815
utr_Tb927.5.2325:mRNA_2		785660	786324	complete	NODE_155_length_39934_cov_9.919487:23038-23702
Tb927.10.16100		3959358	3960698	complete	NODE_250_length_19721_cov_9.849623:11697-13037
Tb927.10.16100:mRNA		3959358	3960698	complete	NODE_250_length_19721_cov_9.849623:11697-13037
exon_Tb927.10.16100-E1		3959358	3960698	complete	NODE_250_length_19721_cov_9.849623:11697-13037
Tb927.10.16100:mRNA-p1-CDS1		3959421	3960698	complete	NODE_250_length_19721_cov_9.849623:11760-13037
utr_Tb927.10.16100:mRNA_1		3959358	3959420	complete	NODE_250_length_19721_cov_9.849623:11697-11759
Tb927.10.14490		3542653	3544036	complete	NODE_60_length_88307_cov_9.663323:33158-31775
Tb927.10.14490:mRNA		3542653	3544036	complete	NODE_60_length_88307_cov_9.663323:33158-31775
exon_Tb927.10.14490-E1		3542653	3544036	complete	NODE_60_length_88307_cov_9.663323:33158-31775
Tb927.10.14490:mRNA-p1-CDS1		3542653	3543915	complete	NODE_60_length_88307_cov_9.663323:33158-31896
utr_Tb927.10.14490:mRNA_1		3543916	3544036	complete	NODE_60_length_88307_cov_9.663323:31895-31775
Tb927.6.3700		1103412	1104219	complete	NODE_39_length_108029_cov_10.177848:98502-99309
Tb927.6.3700:mRNA		1103412	1104219	complete	NODE_39_length_108029_cov_10.177848:98502-99309
exon_Tb927.6.3700-E1		1103412	1104219	complete	NODE_39_length_108029_cov_10.177848:98502-99309
Tb927.6.3700:mRNA-p1-CDS1		1103443	1104213	complete	NODE_39_length_108029_cov_10.177848:98533-99303
utr_Tb927.6.3700:mRNA_1		1103412	1103442	complete	NODE_39_length_108029_cov_10.177848:98502-98532
utr_Tb927.6.3700:mRNA_2		1104214	1104219	complete	NODE_39_length_108029_cov_10.177848:99304-99309
Tb927.11.15780		4177904	4178317	complete	NODE_91_length_66264_cov_9.708870:15795-15382
Tb927.11.15780:mRNA		4177904	4178317	complete	NODE_91_length_66264_cov_9.708870:15795-15382
exon_Tb927.11.15780-E1		4177904	4178317	complete	NODE_91_length_66264_cov_9.708870:15795-15382
Tb927.11.15780:mRNA-p1-CDS1		4177904	4178200	complete	NODE_91_length_66264_cov_9.708870:15795-15499
utr_Tb927.11.15780:mRNA_1		4178201	4178317	complete	NODE_91_length_66264_cov_9.708870:15498-15382
Tb927.11.12880		3456151	3460724	partial	NODE_207_length_26324_cov_10.336343:24640-26324,NODE_307_length_15180_cov_9.510561:117-3066
Tb927.11.12880:mRNA		3456151	3460724	partial	NODE_207_length_26324_cov_10.336343:24640-26324,NODE_307_length_15180_cov_9.510561:117-3066
exon_Tb927.11.12880-E1		3456151	3460724	partial	NODE_207_length_26324_cov_10.336343:24640-26324,NODE_307_length_15180_cov_9.510561:117-3066
Tb927.11.12880:mRNA-p1-CDS1		3456547	3459819	partial	NODE_207_length_26324_cov_10.336343:25036-26324,NODE_307_length_15180_cov_9.510561:117-2161
utr_Tb927.11.12880:mRNA_1		3456151	3456546	complete	NODE_207_length_26324_cov_10.336343:24640-25035
utr_Tb927.11.12880:mRNA_2		3459820	3460724	complete	NODE_307_length_15180_cov_9.510561:2162-3066
Tb11.NT.158		3508421	3509000	complete	NODE_314_length_14857_cov_10.067862:10067-10646
Tb11.NT.158:ncRNA		3508421	3509000	complete	NODE_314_length_14857_cov_10.067862:10067-10646
exon_Tb11.NT.158-E1		3508421	3509000	complete	NODE_314_length_14857_cov_10.067862:10067-10646
Tb927.11.410		94110	94625	complete	NODE_65_length_84261_cov_5.093450:25259-24744
Tb927.11.410:mRNA		94110	94625	complete	NODE_65_length_84261_cov_5.093450:25259-24744
exon_Tb927.11.410-E1		94110	94625	complete	NODE_65_length_84261_cov_5.093450:25259-24744
Tb927.11.410:mRNA-p1-CDS1		94167	94538	complete	NODE_65_length_84261_cov_5.093450:25202-24831
utr_Tb927.11.410:mRNA_1		94110	94166	complete	NODE_65_length_84261_cov_5.093450:25259-25203
utr_Tb927.11.410:mRNA_2		94539	94625	complete	NODE_65_length_84261_cov_5.093450:24830-24744
Tb927.11.4290		1252609	1253552	complete	NODE_134_length_48976_cov_10.019060:47576-48519
Tb927.11.4290:mRNA		1252609	1253552	complete	NODE_134_length_48976_cov_10.019060:47576-48519
exon_Tb927.11.4290-E1		1252609	1253552	complete	NODE_134_length_48976_cov_10.019060:47576-48519
Tb927.11.4290:mRNA-p1-CDS1		1253083	1253517	complete	NODE_134_length_48976_cov_10.019060:48050-48484
utr_Tb927.11.4290:mRNA_1		1252609	1253082	complete	NODE_134_length_48976_cov_10.019060:47576-48049
utr_Tb927.11.4290:mRNA_2		1253518	1253552	complete	NODE_134_length_48976_cov_10.019060:48485-48519
Tb927.9.7500		1232359	1234025	complete	NODE_64_length_85473_cov_10.168977:10777-12443
Tb927.9.7500:mRNA		1232359	1234025	complete	NODE_64_length_85473_cov_10.168977:10777-12443
exon_Tb927.9.7500-E1		1232359	1234025	complete	NODE_64_length_85473_cov_10.168977:10777-12443
Tb927.9.7500:mRNA-p1-CDS1		1233366	1233836	complete	NODE_64_length_85473_cov_10.168977:11784-12254
utr_Tb927.9.7500:mRNA_1		1232359	1233365	complete	NODE_64_length_85473_cov_10.168977:10777-11783
utr_Tb927.9.7500:mRNA_2		1233837	1234025	complete	NODE_64_length_85473_cov_10.168977:12255-12443
Tb927.11.7810		2209804	2211235	complete	NODE_380_length_11750_cov_9.971901:1767-336
Tb927.11.7810:mRNA		2209804	2211235	complete	NODE_380_length_11750_cov_9.971901:1767-336
exon_Tb927.11.7810-E1		2209804	2211235	complete	NODE_380_length_11750_cov_9.971901:1767-336
Tb927.11.7810:mRNA-p1-CDS1		2210088	2210804	complete	NODE_380_length_11750_cov_9.971901:1483-767
utr_Tb927.11.7810:mRNA_1		2209804	2210087	complete	NODE_380_length_11750_cov_9.971901:1767-1484
utr_Tb927.11.7810:mRNA_2		2210805	2211235	complete	NODE_380_length_11750_cov_9.971901:766-336
Tb927.10.8930		2215489	2218861	complete	NODE_9_length_222967_cov_10.037427:86069-89441
Tb927.10.8930:mRNA		2215489	2218861	complete	NODE_9_length_222967_cov_10.037427:86069-89441
exon_Tb927.10.8930-E1		2215489	2218861	complete	NODE_9_length_222967_cov_10.037427:86069-89441
Tb927.10.8930:mRNA-p1-CDS1		2215938	2218070	complete	NODE_9_length_222967_cov_10.037427:86518-88650
utr_Tb927.10.8930:mRNA_1		2215489	2215937	complete	NODE_9_length_222967_cov_10.037427:86069-86517
utr_Tb927.10.8930:mRNA_2		2218071	2218861	complete	NODE_9_length_222967_cov_10.037427:88651-89441
Tb09.v4.0144		210877	212342	partial	NODE_3269_length_1596_cov_6.387097:987-1596
Tb09.v4.0144:pseudogenic_transcript		210877	212342	partial	NODE_3269_length_1596_cov_6.387097:987-1596
exon_Tb09.v4.0144-E1		210877	212342	partial	NODE_3269_length_1596_cov_6.387097:987-1596
Tb09.v4.0144:pseudogenic_transcript-p1-CDS1		210879	212342	partial	NODE_3269_length_1596_cov_6.387097:989-1596
utr_Tb09.v4.0144:pseudogenic_transcript_1		210877	210878	complete	NODE_3269_length_1596_cov_6.387097:987-988
Tb927.11.8300		2330498	2333251	complete	NODE_47_length_101948_cov_9.779721:19219-16466
Tb927.11.8300:mRNA		2330498	2333251	complete	NODE_47_length_101948_cov_9.779721:19219-16466
exon_Tb927.11.8300-E1		2330498	2333251	complete	NODE_47_length_101948_cov_9.779721:19219-16466
Tb927.11.8300:mRNA-p1-CDS1		2330735	2332723	complete	NODE_47_length_101948_cov_9.779721:18982-16994
utr_Tb927.11.8300:mRNA_1		2330498	2330734	complete	NODE_47_length_101948_cov_9.779721:19219-18983
utr_Tb927.11.8300:mRNA_2		2332724	2333251	complete	NODE_47_length_101948_cov_9.779721:16993-16466
Tb927.9.2450		525736	527188	complete	NODE_651_length_7282_cov_9.470368:2913-4365
Tb927.9.2450:mRNA		525736	527188	complete	NODE_651_length_7282_cov_9.470368:2913-4365
exon_Tb927.9.2450-E1		525736	527188	complete	NODE_651_length_7282_cov_9.470368:2913-4365
Tb927.9.2450:mRNA-p1-CDS1		525736	526896	complete	NODE_651_length_7282_cov_9.470368:2913-4073
utr_Tb927.9.2450:mRNA_1		526897	527188	complete	NODE_651_length_7282_cov_9.470368:4074-4365
Tb927.10.5850		1450933	1465465	complete	NODE_70_length_79957_cov_10.375438:43635-58167
Tb927.10.5850:mRNA		1450933	1465465	complete	NODE_70_length_79957_cov_10.375438:43635-58167
exon_Tb927.10.5850-E1		1450933	1465465	complete	NODE_70_length_79957_cov_10.375438:43635-58167
Tb927.10.5850:mRNA-p1-CDS1		1450933	1465164	complete	NODE_70_length_79957_cov_10.375438:43635-57866
utr_Tb927.10.5850:mRNA_1		1465165	1465465	complete	NODE_70_length_79957_cov_10.375438:57867-58167
Tb927.3.2230		580289	581871	complete	NODE_6_length_234130_cov_9.937040:55598-54016
Tb927.3.2230:mRNA		580289	581871	complete	NODE_6_length_234130_cov_9.937040:55598-54016
exon_Tb927.3.2230-E1		580289	581871	complete	NODE_6_length_234130_cov_9.937040:55598-54016
Tb927.3.2230:mRNA-p1-CDS1		580931	581836	complete	NODE_6_length_234130_cov_9.937040:54956-54051
utr_Tb927.3.2230:mRNA_1		580289	580930	complete	NODE_6_length_234130_cov_9.937040:55598-54957
utr_Tb927.3.2230:mRNA_2		581837	581871	complete	NODE_6_length_234130_cov_9.937040:54050-54016
Tb927.3.870		206155	207529	complete	NODE_13_length_173013_cov_10.253458:10808-12182
Tb927.3.870:mRNA		206155	207529	complete	NODE_13_length_173013_cov_10.253458:10808-12182
exon_Tb927.3.870-E1		206155	207529	complete	NODE_13_length_173013_cov_10.253458:10808-12182
Tb927.3.870:mRNA-p1-CDS1		206219	207517	complete	NODE_13_length_173013_cov_10.253458:10872-12170
utr_Tb927.3.870:mRNA_1		206155	206218	complete	NODE_13_length_173013_cov_10.253458:10808-10871
utr_Tb927.3.870:mRNA_2		207518	207529	complete	NODE_13_length_173013_cov_10.253458:12171-12182
Tb927.11.665		162731	163402	complete	NODE_127_length_50935_cov_8.512643:43450-44121
Tb927.11.665:mRNA		162731	163402	complete	NODE_127_length_50935_cov_8.512643:43450-44121
exon_Tb927.11.665-E1		162731	163402	complete	NODE_127_length_50935_cov_8.512643:43450-44121
Tb927.11.665:mRNA-p1-CDS1		163063	163350	complete	NODE_127_length_50935_cov_8.512643:43782-44069
utr_Tb927.11.665:mRNA_1		162731	163062	complete	NODE_127_length_50935_cov_8.512643:43450-43781
utr_Tb927.11.665:mRNA_2		163351	163402	complete	NODE_127_length_50935_cov_8.512643:44070-44121
Tb927.11.19000		125968	127548	complete	NODE_520_length_8880_cov_5.712484:3817-5397
Tb927.11.19000:pseudogenic_transcript		125968	127548	complete	NODE_520_length_8880_cov_5.712484:3817-5397
exon_Tb927.11.19000-E1		125968	127548	complete	NODE_520_length_8880_cov_5.712484:3817-5397
Tb927.11.19000:pseudogenic_transcript-p1-CDS1		125968	127548	complete	NODE_520_length_8880_cov_5.712484:3817-5397
Tb927.8.5080		1498702	1502336	complete	NODE_37_length_110165_cov_10.295073:86682-83048
Tb927.8.5080:mRNA		1498702	1502336	complete	NODE_37_length_110165_cov_10.295073:86682-83048
exon_Tb927.8.5080-E1		1498702	1502336	complete	NODE_37_length_110165_cov_10.295073:86682-83048
Tb927.8.5080:mRNA-p1-CDS1		1498758	1500545	complete	NODE_37_length_110165_cov_10.295073:86626-84839
utr_Tb927.8.5080:mRNA_1		1498702	1498757	complete	NODE_37_length_110165_cov_10.295073:86682-86627
utr_Tb927.8.5080:mRNA_2		1500546	1502336	complete	NODE_37_length_110165_cov_10.295073:84838-83048
Tb927.11.15180		4035098	4035720	complete	NODE_116_length_54326_cov_9.904588:6270-6892
Tb927.11.15180:mRNA		4035098	4035720	complete	NODE_116_length_54326_cov_9.904588:6270-6892
exon_Tb927.11.15180-E1		4035098	4035720	complete	NODE_116_length_54326_cov_9.904588:6270-6892
Tb927.11.15180:mRNA-p1-CDS1		4035325	4035660	complete	NODE_116_length_54326_cov_9.904588:6497-6832
utr_Tb927.11.15180:mRNA_1		4035098	4035324	complete	NODE_116_length_54326_cov_9.904588:6270-6496
utr_Tb927.11.15180:mRNA_2		4035661	4035720	complete	NODE_116_length_54326_cov_9.904588:6833-6892
Tb927.8.3850		1147084	1150324	complete	NODE_126_length_51390_cov_9.417789:5482-2242
Tb927.8.3850:mRNA		1147084	1150324	complete	NODE_126_length_51390_cov_9.417789:5482-2242
exon_Tb927.8.3850-E1		1147084	1150324	complete	NODE_126_length_51390_cov_9.417789:5482-2242
Tb927.8.3850:mRNA-p1-CDS1		1148943	1150103	complete	NODE_126_length_51390_cov_9.417789:3623-2463
utr_Tb927.8.3850:mRNA_1		1147084	1148942	complete	NODE_126_length_51390_cov_9.417789:5482-3624
utr_Tb927.8.3850:mRNA_2		1150104	1150324	complete	NODE_126_length_51390_cov_9.417789:2462-2242
Tb11.v5.0140		109839	110974	partial	NODE_739_length_6569_cov_10.258472:4636-4917,NODE_739_length_6569_cov_10.258472:5096-5622
Tb11.v5.0140.1		109839	110974	partial	NODE_739_length_6569_cov_10.258472:4636-4917,NODE_739_length_6569_cov_10.258472:5096-5622
exon_Tb11.v5.0140-E2		109839	110285	partial	NODE_739_length_6569_cov_10.258472:4636-4917
exon_Tb11.v5.0140-E1		110288	110974	partial	NODE_739_length_6569_cov_10.258472:5096-5622
Tb11.v5.0140.1-p1-CDS2		109839	110285	partial	NODE_739_length_6569_cov_10.258472:4636-4917
Tb11.v5.0140.1-p1-CDS1		110288	110974	partial	NODE_739_length_6569_cov_10.258472:5096-5622
Tb927.4.750		207281	208041	complete	NODE_11_length_179448_cov_9.996493:129180-129940
Tb927.4.750:mRNA		207281	208041	complete	NODE_11_length_179448_cov_9.996493:129180-129940
exon_Tb927.4.750-E1		207281	208041	complete	NODE_11_length_179448_cov_9.996493:129180-129940
Tb927.4.750:mRNA-p1-CDS1		207428	207865	complete	NODE_11_length_179448_cov_9.996493:129327-129764
utr_Tb927.4.750:mRNA_1		207281	207427	complete	NODE_11_length_179448_cov_9.996493:129180-129326
utr_Tb927.4.750:mRNA_2		207866	208041	complete	NODE_11_length_179448_cov_9.996493:129765-129940
Tb11.v5.0973		4966602	4967327	partial	NODE_3329_length_1559_cov_7.882591:246-483
Tb11.v5.0973.1		4966602	4967327	partial	NODE_3329_length_1559_cov_7.882591:246-483
exon_Tb11.v5.0973-E1		4966602	4967327	partial	NODE_3329_length_1559_cov_7.882591:246-483
Tb11.v5.0973.1-p1-CDS1		4966602	4967327	partial	NODE_3329_length_1559_cov_7.882591:246-483
Tb9.NT.68		1922507	1922793	complete	NODE_21_length_151929_cov_10.138345:40097-39811
Tb9.NT.68:ncRNA		1922507	1922793	complete	NODE_21_length_151929_cov_10.138345:40097-39811
exon_Tb9.NT.68-E1		1922507	1922793	complete	NODE_21_length_151929_cov_10.138345:40097-39811
Tb09.v4.0118		127605	128701	complete	NODE_1999_length_2818_cov_5.541408:1404-308
Tb09.v4.0118:pseudogenic_transcript		127605	128701	complete	NODE_1999_length_2818_cov_5.541408:1404-308
exon_Tb09.v4.0118-E1		127605	127913	complete	NODE_1999_length_2818_cov_5.541408:1404-1096
exon_Tb09.v4.0118-E2		127915	128337	complete	NODE_1999_length_2818_cov_5.541408:1094-672
exon_Tb09.v4.0118-E3		128340	128564	complete	NODE_1999_length_2818_cov_5.541408:669-445
exon_Tb09.v4.0118-E4		128567	128701	complete	NODE_1999_length_2818_cov_5.541408:442-308
Tb09.v4.0118:pseudogenic_transcript-p1-CDS1		127605	127913	complete	NODE_1999_length_2818_cov_5.541408:1404-1096
Tb09.v4.0118:pseudogenic_transcript-p1-CDS2		127915	128337	complete	NODE_1999_length_2818_cov_5.541408:1094-672
Tb09.v4.0118:pseudogenic_transcript-p1-CDS3		128340	128564	complete	NODE_1999_length_2818_cov_5.541408:669-445
Tb09.v4.0118:pseudogenic_transcript-p1-CDS4		128567	128701	complete	NODE_1999_length_2818_cov_5.541408:442-308
Tb927.3.4640		1315276	1316362	complete	NODE_68_length_80839_cov_9.857222:19247-18161
Tb927.3.4640:mRNA		1315276	1316362	complete	NODE_68_length_80839_cov_9.857222:19247-18161
exon_Tb927.3.4640-E1		1315276	1316362	complete	NODE_68_length_80839_cov_9.857222:19247-18161
Tb927.3.4640:mRNA-p1-CDS1		1315276	1316112	complete	NODE_68_length_80839_cov_9.857222:19247-18411
utr_Tb927.3.4640:mRNA_1		1316113	1316362	complete	NODE_68_length_80839_cov_9.857222:18410-18161
Tb11.NT.146		3248664	3248881	complete	NODE_50_length_97758_cov_9.932259:66937-66720
Tb11.NT.146:ncRNA		3248664	3248881	complete	NODE_50_length_97758_cov_9.932259:66937-66720
exon_Tb11.NT.146-E1		3248664	3248881	complete	NODE_50_length_97758_cov_9.932259:66937-66720
Tb927.10.5730		1424341	1424934	complete	NODE_70_length_79957_cov_10.375438:17043-17636
Tb927.10.5730:mRNA		1424341	1424934	complete	NODE_70_length_79957_cov_10.375438:17043-17636
exon_Tb927.10.5730-E1		1424341	1424934	complete	NODE_70_length_79957_cov_10.375438:17043-17636
Tb927.10.5730:mRNA-p1-CDS1		1424341	1424934	complete	NODE_70_length_79957_cov_10.375438:17043-17636
Tb927.9.14000		2188849	2189424	partial	NODE_75_length_76569_cov_9.460885:4-387
Tb927.9.14000:mRNA		2188849	2189424	partial	NODE_75_length_76569_cov_9.460885:4-387
exon_Tb927.9.14000-E1		2188849	2189424	partial	NODE_75_length_76569_cov_9.460885:4-387
Tb927.9.14000:mRNA-p1-CDS1		2188911	2189405	partial	NODE_75_length_76569_cov_9.460885:4-368
utr_Tb927.9.14000:mRNA_2		2189406	2189424	complete	NODE_75_length_76569_cov_9.460885:369-387
Tb927.6.4300		1220705	1222283	complete	NODE_25_length_130759_cov_10.938079:60139-58561
Tb927.6.4300:mRNA		1220705	1222283	complete	NODE_25_length_130759_cov_10.938079:60139-58561
exon_Tb927.6.4300-E1		1220705	1222283	complete	NODE_25_length_130759_cov_10.938079:60139-58561
Tb927.6.4300:mRNA-p1-CDS1		1221154	1222233	complete	NODE_25_length_130759_cov_10.938079:59690-58611
utr_Tb927.6.4300:mRNA_1		1220705	1221153	complete	NODE_25_length_130759_cov_10.938079:60139-59691
utr_Tb927.6.4300:mRNA_2		1222234	1222283	complete	NODE_25_length_130759_cov_10.938079:58610-58561
Tb927.11.1440		425714	426400	complete	NODE_40_length_107684_cov_9.610471:93198-93884
Tb927.11.1440:mRNA		425714	426400	complete	NODE_40_length_107684_cov_9.610471:93198-93884
exon_Tb927.11.1440-E1		425714	426400	complete	NODE_40_length_107684_cov_9.610471:93198-93884
Tb927.11.1440:mRNA-p1-CDS1		425719	426225	complete	NODE_40_length_107684_cov_9.610471:93203-93709
utr_Tb927.11.1440:mRNA_1		425714	425718	complete	NODE_40_length_107684_cov_9.610471:93198-93202
utr_Tb927.11.1440:mRNA_2		426226	426400	complete	NODE_40_length_107684_cov_9.610471:93710-93884
Tb927.10.1280		343184	343995	complete	NODE_164_length_36840_cov_9.687621:11803-12614
Tb927.10.1280:mRNA		343184	343995	complete	NODE_164_length_36840_cov_9.687621:11803-12614
exon_Tb927.10.1280-E1		343184	343995	complete	NODE_164_length_36840_cov_9.687621:11803-12614
Tb927.10.1280:mRNA-p1-CDS1		343461	343982	complete	NODE_164_length_36840_cov_9.687621:12080-12601
utr_Tb927.10.1280:mRNA_1		343184	343460	complete	NODE_164_length_36840_cov_9.687621:11803-12079
utr_Tb927.10.1280:mRNA_2		343983	343995	complete	NODE_164_length_36840_cov_9.687621:12602-12614
Tb927.11.17730		4796614	4797672	partial	NODE_7439_length_639_cov_4.855872:153-1,NODE_3372_length_1529_cov_5.845041:1-381
Tb927.11.17730:mRNA		4796614	4797672	partial	NODE_7439_length_639_cov_4.855872:153-1,NODE_3372_length_1529_cov_5.845041:1-381
exon_Tb927.11.17730-E2		4796614	4797591	partial	NODE_7439_length_639_cov_4.855872:153-1,NODE_3372_length_1529_cov_5.845041:1-381
Tb927.11.17730:mRNA-p1-CDS2		4796614	4797591	partial	NODE_7439_length_639_cov_4.855872:153-1,NODE_3372_length_1529_cov_5.845041:1-381
Tb927.10.10410		2565451	2567591	complete	NODE_378_length_11821_cov_9.987653:5886-8026
Tb927.10.10410:mRNA		2565451	2567591	complete	NODE_378_length_11821_cov_9.987653:5886-8026
exon_Tb927.10.10410-E1		2565451	2567591	complete	NODE_378_length_11821_cov_9.987653:5886-8026
Tb927.10.10410:mRNA-p1-CDS1		2565451	2567586	complete	NODE_378_length_11821_cov_9.987653:5886-8021
utr_Tb927.10.10410:mRNA_1		2567587	2567591	complete	NODE_378_length_11821_cov_9.987653:8022-8026
Tb927.10.7930		1980443	1983020	complete	NODE_14_length_163812_cov_10.572248:49898-52475
Tb927.10.7930:mRNA		1980443	1983020	complete	NODE_14_length_163812_cov_10.572248:49898-52475
exon_Tb927.10.7930-E1		1980443	1983020	complete	NODE_14_length_163812_cov_10.572248:49898-52475
Tb927.10.7930:mRNA-p1-CDS1		1981284	1982939	complete	NODE_14_length_163812_cov_10.572248:50739-52394
utr_Tb927.10.7930:mRNA_1		1980443	1981283	complete	NODE_14_length_163812_cov_10.572248:49898-50738
utr_Tb927.10.7930:mRNA_2		1982940	1983020	complete	NODE_14_length_163812_cov_10.572248:52395-52475
Tb927.7.6840		1899709	1900547	complete	NODE_554_length_8251_cov_11.098972:5962-5124
Tb927.7.6840:mRNA		1899709	1900547	complete	NODE_554_length_8251_cov_11.098972:5962-5124
exon_Tb927.7.6840-E1		1899709	1900547	complete	NODE_554_length_8251_cov_11.098972:5962-5124
Tb927.7.6840:mRNA-p1-CDS1		1900001	1900525	complete	NODE_554_length_8251_cov_11.098972:5670-5146
utr_Tb927.7.6840:mRNA_1		1899709	1900000	complete	NODE_554_length_8251_cov_11.098972:5962-5671
utr_Tb927.7.6840:mRNA_2		1900526	1900547	complete	NODE_554_length_8251_cov_11.098972:5145-5124
Tb927.8.3100		929023	931414	complete	NODE_23_length_147907_cov_9.689725:39491-41882
Tb927.8.3100:mRNA		929023	931414	complete	NODE_23_length_147907_cov_9.689725:39491-41882
exon_Tb927.8.3100-E1		929023	931414	complete	NODE_23_length_147907_cov_9.689725:39491-41882
Tb927.8.3100:mRNA-p1-CDS1		929087	930586	complete	NODE_23_length_147907_cov_9.689725:39555-41054
utr_Tb927.8.3100:mRNA_1		929023	929086	complete	NODE_23_length_147907_cov_9.689725:39491-39554
utr_Tb927.8.3100:mRNA_2		930587	931414	complete	NODE_23_length_147907_cov_9.689725:41055-41882
Tb927.9.3340		696902	697411	complete	NODE_135_length_48154_cov_9.975659:43829-43320
Tb927.9.3340:mRNA		696902	697411	complete	NODE_135_length_48154_cov_9.975659:43829-43320
exon_Tb927.9.3340-E1		696902	697411	complete	NODE_135_length_48154_cov_9.975659:43829-43320
Tb927.9.3340:mRNA-p1-CDS1		696905	697411	complete	NODE_135_length_48154_cov_9.975659:43826-43320
utr_Tb927.9.3340:mRNA_1		696902	696904	complete	NODE_135_length_48154_cov_9.975659:43829-43827
Tb927.10.3760		976942	977949	complete	NODE_4_length_278061_cov_9.982416:176957-177964
Tb927.10.3760:mRNA		976942	977949	complete	NODE_4_length_278061_cov_9.982416:176957-177964
exon_Tb927.10.3760-E1		976942	977949	complete	NODE_4_length_278061_cov_9.982416:176957-177964
Tb927.10.3760:mRNA-p1-CDS1		976942	977793	complete	NODE_4_length_278061_cov_9.982416:176957-177808
utr_Tb927.10.3760:mRNA_1		977794	977949	complete	NODE_4_length_278061_cov_9.982416:177809-177964
Tb927.3.3100		795477	796466	complete	NODE_96_length_64388_cov_9.860739:41009-41998
Tb927.3.3100:mRNA		795477	796466	complete	NODE_96_length_64388_cov_9.860739:41009-41998
